Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
3205941,Real Education: Four Simple Truths for Bringing America's Schools Back to Reality,Charles Murray,"Murray, Charles",,"=""0307405389""","=""9780307405388""",5,3.93,Crown Forum,Hardcover,224,2008,2008,2011/10/07,2011/10/07,,,read,,,,1,0
1121818,Utopia X: a novel,William Wilson,"Wilson, William",,"=""0595316190""","=""9780595316199""",3,3.60,iUniverse,Paperback,,2004,2004,2011/10/01,2011/10/06,,,read,Great concept. Story was so-so. Writing ability of the author is not very good. It needed an editor VERY badly. Almost to the point that I wanted to give up reading it.,,,1,0
1650002,Taboo : Why Black Athletes Dominate Sports and Why We're Afraid to Talk About It,Jon Entine,"Entine, Jon",Earl Smith,"=""1891620398""","=""9781891620393""",3,3.65,PublicAffairs,Hardcover,400,2000,1999,2011/09/01,2011/09/20,,,read,,,,1,0
1857397,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",,"=""1593080255""","=""9781593080259""",4,4.12,Barnes & Noble Classics,Paperback,248,2003,1890,2011/09/01,2011/09/26,,,read,,,,1,0
2544454,Siddhartha,Hermann Hesse,"Hesse, Hermann","Robert A.F. Thurman, Rika Lesser","=""1593083793""","=""9781593083793""",5,4.07,Barnes & Noble Classics,Paperback,160,2007,1922,2011/09/01,2011/09/22,,,read,,,,1,0
76171,We,Yevgeny Zamyatin,"Zamyatin, Yevgeny",Clarence Brown,"=""0140185852""","=""9780140185850""",4,3.89,Penguin Twentieth Century Classics,Paperback,226,1993,1924,,2011/09/25,,,read,,,,1,0
2688513,How to Get Into the Top Law Schools,Richard Montauk J.D.,"J.D., Richard Montauk",,"=""0735204292""","=""9780735204294""",5,3.79,Prentice Hall Press,Paperback,608,2008,2001,,2011/05/20,,,read,,,,1,0
9195599,Hagakure,Yamamoto Tsunetomo,"Tsunetomo, Yamamoto",William Scott Wilson,"=""4770050046""","=""9784770050045""",4,4.02,Kodansha International,ebook,0,2002,1716,,2011/05/20,,,read,,,,1,0
11433304,Star Wars: Tales of the Bounty Hunters,Kevin J. Anderson,"Anderson, Kevin J.",,"=""0307796264""","=""9780307796264""",3,3.79,Del Rey,Kindle Edition,352,2011,1996,,2011/05/30,,,read,,,,1,0
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley,"Stanley, Thomas J.",William D. Danko,"=""0671015206""","=""9780671015206""",3,4.06,Gallery Books,Paperback,258,1998,1995,,2011/06/04,,,read,,,,1,0
10611,The Eyes of the Dragon,Stephen King,"King, Stephen",,"=""""","=""""",3,3.94,Time Warner Paperbacks,Paperback,427,1993,1987,,2011/06/03,,,read,,,,1,0
2140764,Carnivore,Leigh Clark,"Clark, Leigh",,"=""0843942258""","=""9780843942255""",3,3.12,Leisure Books,Paperback,311,1997,1997,,2011/06/03,,,read,,,,1,0
9532,"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0765342405""","=""9780765342409""",5,4.32,Starscape,Paperback,469,2002,1999,2011/06/01,2011/06/02,,,read,,,,1,0
9833379,Obama and America's Public Sector Plague (Encounter Broadsides Book 15),E.J. McMahon,"McMahon, E.J.",,"=""""","=""""",4,4.33,,Kindle Edition,50,,2010,2011/06/01,2011/06/03,,,read,,,,1,0
9339253,Obama and America's Public Sector Plague (Encounter Broadsides),Edmund J. McMahon,"McMahon, Edmund J.",,"=""1594035377""","=""9781594035371""",4,3.86,Encounter Books,Paperback,48,2010,2010,2011/06/01,2011/06/02,,,read,,,,1,0
989475,"War Dogs of the Golden Horde (Mars Attacks , No 2)",Ray W. Murill,"Murill, Ray W.",Will Murray,"=""034540954X""","=""9780345409546""",3,2.66,Del Rey,Paperback,384,1997,1996,,2011/06/02,,,read,,,,1,0
989477,Mars Attacks #1: Martian Deathtrap,Nathan Archer,"Archer, Nathan",Lawrence Watt-Evans,"=""0345409531""","=""9780345409539""",3,3.20,Del Rey,Paperback,270,1996,1996,,2011/06/02,,,read,,,,1,0
110918,The Death and Life of Superman,Roger Stern,"Stern, Roger",,"=""0553569309""","=""9780553569308""",4,4.10,Spectra,Paperback,527,1994,1993,,2011/06/02,,,read,,,,1,0
1060841,Sheba: A Spy Thriller,Hugh Marlowe,"Marlowe, Hugh",Jack Higgins,"=""0425146707""","=""9780425146705""",3,3.70,G.P. Putnam's Sons,Mass Market Paperback,272,1995,1963,,2011/06/02,,,read,,,,1,0
214130,Hitler's War: Germany's Key Strategic Decisions 1940-1945 (Cassell Military Classics),Heinz Magenheimer,"Magenheimer, Heinz",,"=""0304362085""","=""9780304362080""",5,3.71,Weidenfeld & Nicolson,Paperback,352,2021,1999,,2011/06/01,,,read,,,,1,0
1391839,Rommel,Ronald Lewin,"Lewin, Ronald",,"=""0345225325""","=""9780345225320""",4,3.55,Ballantine Books,Paperback,338,1970,1968,,2011/06/01,,,read,,,,1,0
16690,The Moon Is a Harsh Mistress,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0340837942""","=""9780340837948""",5,4.16,Hodder & Stoughton,Paperback,288,2005,1966,,2011/06/01,,,read,,,,1,0
657329,Hidden Order: The Economics of Everyday Life,David D. Friedman,"Friedman, David D.",,"=""0887308856""","=""9780887308857""",4,3.74,HarperBusiness,Paperback,352,1997,1996,,2011/06/01,,,read,,,,1,0
667,Anthem,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""0452281253""","=""9780452281257""",4,3.62,NAL,Paperback,105,1999,1938,,2011/06/01,,,read,,,,1,0
46799,Go Ask Alice,Beatrice Sparks,"Sparks, Beatrice","Carlo Corsi, Anonymous, Selçuk Budak","=""1416914633""","=""9781416914631""",4,3.74,Simon Pulse,Paperback,213,2006,1971,,2011/06/01,,,read,,,,1,0
468585,Anthology of Classical Myth,Stephen M. Trzaskoma,"Trzaskoma, Stephen M.","R. Scott Smith, Stephen Brunet","=""0872207218""","=""9780872207219""",3,4.11,"Hackett Publishing Company, Inc.",Paperback,576,2004,2004,,2011/06/01,,,read,,,,1,0
205163,"Greek Tragedies, Volume 1: Aeschylus: Agamemnon, Prometheus Bound; Sophocles: Oedipus the King, Antigone; Euripides: Hippolytus",David Grene,"Grene, David","Richmond Lattimore, Aeschylus, Sophocles, Euripides","=""0226307905""","=""9780226307909""",3,4.23,University of Chicago Press,Paperback,295,1991,,,2011/06/01,,,read,,,,1,0
6383912,Catastrophe,Dick Morris,"Morris, Dick",Eileen McGann,"=""006177104X""","=""9780061771040""",3,3.69,Harper,Hardcover,384,2009,2009,,2011/06/01,,,read,,,,1,0
187394,The German Revolution of 1848-49 (European Studies Series),Wolfram Siemann,"Siemann, Wolfram",Christiane Banerji,"=""0312216955""","=""9780312216955""",5,4.00,Springer,Paperback,278,1998,1998,,2011/06/01,,,read,,,,1,0
409573,Chronicles of the Crusades (Penguin Classics),Jean de Joinville,"Joinville, Jean de","Margaret R.B. Shaw, Geoffroi de Villehardouin, Geoffrey of Villehardouin","=""0140441247""","=""9780140441246""",3,3.82,Penguin Classics,Paperback,368,1963,1212,,2011/06/01,,,read,,,,1,0
1337338,The Crusades,Hans Eberhard Mayer,"Mayer, Hans Eberhard",John Gillingham,"=""0198730977""","=""9780198730972""",5,3.68,Oxford University Press,Paperback,366,1988,1988,,2011/06/01,,,read,,,,1,0
40621,"Medieval Europe: A Short History, 10th Edition",Judith M. Bennett,"Bennett, Judith M.",C. Warren Hollister,"=""0072955155""","=""9780072955156""",5,3.83,McGraw-Hill,Paperback,468,2005,1964,,2011/06/01,,,read,,,,1,0
867247,A Book of Five Rings: The Classic Guide to Strategy,Miyamoto Musashi,"Musashi, Miyamoto","Victor Harris, Lew Hartman","=""0517415283""","=""9780517415283""",3,3.98,Gramercy,Hardcover,192,1988,1645,,2011/06/01,,,read,,,,1,0
5240,Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader,Dinesh D'Souza,"D'Souza, Dinesh",,"=""""","=""""",4,4.12,Free Press,Paperback,304,1999,1997,,2011/06/01,,,read,,,,1,0
4591,Genome: The Autobiography of a Species in 23 Chapters,Matt Ridley,"Ridley, Matt",,"=""0060894083""","=""9780060894085""",4,4.06,Harper Perennial,Paperback,344,2006,1999,,2011/06/01,,,read,,,,1,0
96404,The First World War,Hew Strachan,"Strachan, Hew",,"=""0143035185""","=""9780143035183""",3,3.86,Penguin Books,Paperback,400,2005,2003,,2011/06/01,,,read,,,,1,0
1966069,Medieval Scotland (Cambridge Medieval Textbooks),A.D.M. Barrell,"Barrell, A.D.M.",,"=""052158602X""","=""9780521586023""",3,3.64,Cambridge University Press,Paperback,296,2000,2000,,2011/06/01,,,read,,,,1,0
100894,"This Realm of England 1399-1688 (History of England, vol. 2)",Lacey Baldwin Smith,"Smith, Lacey Baldwin",,"=""0618001026""","=""9780618001026""",5,3.66,Cengage Learning,Paperback,419,2000,1966,,2011/06/01,,,read,,,,1,0
305552,Alexander the Great: Journey to the End of the Earth,Norman F. Cantor,"Cantor, Norman F.",,"=""0060570121""","=""9780060570125""",3,3.44,Harper,Hardcover,192,2005,2005,,2011/06/01,,,read,,,,1,0
8292423,"Invisible Tears: The Abuse, The Rebellion, The Survival, Despite All Odds",Abigail Lawrence,"Lawrence, Abigail",,"=""1449070027""","=""9781449070021""",3,3.99,AuthorHouse,Paperback,228,2010,2010,2011/05/01,2011/05/30,,,read,,,,1,0
11239561,Government Unions and the Bankrupting of America (Encounter Broadsides),Daniel DiSalvo,"DiSalvo, Daniel",,"=""1594035903""","=""9781594035906""",4,4.00,Encounter Books,Paperback,48,2011,2011,2011/05/01,2011/05/30,,,read,,,,1,0
8378105,"How Barack Obama is Endangering our National Sovereignty: How Global Warming Hysteria Leads to Bad Science, Pandering Politicians and Misguided Policies That (Encounter Broadsides)",John R. Bolton,"Bolton, John R.",,"=""1594034915""","=""9781594034916""",4,3.39,Encounter Books,Paperback,48,2010,2010,2011/05/01,2011/05/30,,,read,,,,1,0
8527376,How Obama is Transforming America's Military from Superpower to Paper Tiger: The Truth about China in the Twenty-First Century (Encounter Broadsides),Jed Babbin,"Babbin, Jed",,"=""1594035148""","=""9781594035142""",5,4.62,Encounter Books,Paperback,48,2010,2010,2011/05/01,2011/05/30,,,read,,,,1,0
9371943,How Obama?s Gender Policies Undermine America (Encounter Broadsides),Diana Furchtgott-Roth,"Furchtgott-Roth, Diana",,"=""1594035393""","=""9781594035395""",4,4.17,Encounter Books,Paperback,48,2010,2010,2011/05/01,2011/05/30,,,read,Very good essay from a conservative point of view on gender relations.,,,1,0
617085,The Han Solo Adventures (Classic Star Wars),Brian Daley,"Daley, Brian",,"=""0345394429""","=""9780345394422""",3,3.71,LucasBooks,Paperback,576,1994,1979,,2011/05/30,,,read,,,,1,0
7333852,The Bad Science and Bad Policy of Obama?s Global Warming Agenda (Encounter Broadsides),Roy W. Spencer,"Spencer, Roy W.",,"=""1594034826""","=""9781594034824""",3,3.67,Encounter Books,Paperback,48,2010,2010,2011/05/01,2011/05/30,,,read,"It is a great summary of the conservative sceptic position about global warming. Unfortunately it is light on actual facts, statistics, and data. Nevertheless, it is only 42 pages so what do you expect.",,,1,0
6633968,Numbers Rule Your World: The Hidden Influence of Probabilities and Statistics on Everything You Do,Kaiser Fung,"Fung, Kaiser",,"=""0071626530""","=""9780071626538""",3,3.56,McGraw Hill,Hardcover,208,2010,2010,2011/05/01,2011/05/27,,,read,"I enjoyed most of the book. It is rather short and a good deal of space is spent on ""conclusions"", ie. summarizing what has already been said. In fact, the conclusion to the book lasts for many pages, yet just summarizes what you read in the past 150 pages. Very annoying. Each chapter ends with several pages of restatement of what was said in the chapter. <br/><br/>The book should have been 3/4 the size that it was. The good parts were generally pretty good though.",,,1,0
10620679,Why America Must Not Follow Europe (Encounter Broadsides),Daniel Hannan,"Hannan, Daniel",,"=""1594035601""","=""9781594035609""",5,4.19,Encounter Books,Paperback,48,2011,2011,2011/05/01,2011/05/26,,,read,,,,1,0
21686,Shutter Island,Dennis Lehane,"Lehane, Dennis",,"=""038073186X""","=""9780380731862""",5,4.12,HarperTorch,Mass Market Paperback,369,2004,2003,2011/05/01,2011/05/25,,,read,,,,1,0
1169808,"The Fury (The Vampire Diaries, #3)",L.J. Smith,"Smith, L.J.",,"=""0061059919""","=""9780061059919""",4,3.51,HarperCollins Publishers,Paperback,285,1999,1991,2011/05/01,2011/05/24,,,read,,,,1,0
395851,"The Struggle (The Vampire Diaries, #2)",L.J. Smith,"Smith, L.J.",,"=""006102001X""","=""9780061020018""",4,3.44,HarperCollins Publishers,Paperback,278,1999,1991,2011/05/01,2011/05/21,,,read,,,,1,0
9692754,Liberty Defined: 50 Essential Issues That Affect Our Freedom,Ron Paul,"Paul, Ron",Bob Craig,"=""1609419073""","=""9781609419073""",4,4.22,Grand Central Publishing,Audiobook,325,2011,2011,2011/05/01,2011/05/20,,,read,,,,1,0
6753172,Cro-Magnon: How the Ice Age Gave Birth to the First Modern Humans,Brian M. Fagan,"Fagan, Brian M.",,"=""159691582X""","=""9781596915824""",4,3.68,Bloomsbury Press,Hardcover,320,2010,2010,2011/05/01,2011/05/20,,,read,,,,1,0
59028,The Journey of Man: A Genetic Odyssey,Spencer Wells,"Wells, Spencer",,"=""0812971469""","=""9780812971460""",2,4.06,Random House Trade Paperbacks,Paperback,240,2004,2002,2011/05/01,2011/05/20,,,read,,,,1,0
10381319,2012 and the End of the World: The Western Roots of the Maya Apocalypse,Matthew Restall,"Restall, Matthew",Amara Solari,"=""1442206098""","=""9781442206090""",2,3.39,Rowman & Littlefield Publishers,Hardcover,160,2011,2011,2011/04/01,2011/05/20,,,read,,,,1,0
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0812550757""","=""9780812550757""",3,4.10,Tor Books,Paperback,382,1994,1986,2011/03/01,2011/05/20,,,read,,,,1,0
375802,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0812550706""","=""9780812550702""",5,4.31,Tor,Mass Market Paperback,324,2004,1985,2011/02/01,2011/05/20,,,read,,,,1,0
16304,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""0425200450""","=""9780425200452""",4,4.20,Berkley,Paperback,322,2004,1934,2011/02/01,2011/05/20,,,read,,,,1,0
7812659,Safe Haven,Nicholas Sparks,"Sparks, Nicholas",,"=""044654759X""","=""9780446547598""",3,4.22,Grand Central Publishing,Hardcover,340,2010,2010,2011/02/01,2011/05/20,,,read,,,,1,0
747746,The Curious Case of Benjamin Button,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Calef Brown,"=""1416556052""","=""9781416556053""",3,3.57,Scribner,Paperback,56,2007,1922,2011/02/01,2011/05/20,,,read,,,,1,0
139603,Description,Monica Wood,"Wood, Monica",,"=""0898799082""","=""9780898799088""",4,4.05,Writer's Digest Books,Paperback,171,1999,1995,2011/02/01,2011/05/20,,,read,,,,1,0
114817,No Plot? No Problem!,Chris Baty,"Baty, Chris",,"=""0811845052""","=""9780811845052""",3,3.83,Chronicle Books,Paperback,176,2004,2004,2011/02/01,2011/05/20,,,read,,,,1,0
6290885,"Arthas: Rise of the Lich King (World of Warcraft, #6)",Christie Golden,"Golden, Christie",,"=""1416550771""","=""9781416550778""",3,4.13,Pocket Books,Hardcover,320,2009,2009,2011/01/01,2011/05/20,,,read,,,,1,0
619200,Being White: Stories of Race and Racism,Karyn McKinney,"McKinney, Karyn",Joe R. Feagin,"=""0415935733""","=""9780415935739""",1,3.47,Routledge,Paperback,296,2004,2004,2011/01/01,2011/05/20,,,read,Very anti-White.,,,1,0
297249,"The Boxcar Children (The Boxcar Children, #1)",Gertrude Chandler Warner,"Warner, Gertrude Chandler",L. Kate Deal,"=""0807508527""","=""9780807508527""",5,4.13,Random House Books for Young Readers,Paperback,160,1989,1924,,2011/05/27,,,read,,,,1,0
2079914,Jackboot: A History of the German Soldier 1713-1945,John Laffin,"Laffin, John",,"=""1566197503""","=""9781566197502""",4,3.62,Barnes & Noble Books,Hardcover,238,1995,1965,,2011/05/20,,,read,,,,1,0
2623,Great Expectations,Charles Dickens,"Dickens, Charles","Kate Flint, Margaret Cardwell","=""0192833596""","=""9780192805218""",4,3.79,Oxford University Press,Paperback,544,1998,1860,,2011/05/20,,,read,,,,1,0
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0061234001""","=""9780061234002""",4,4.01,William Morrow,Hardcover,268,2006,2005,,2011/05/20,,,read,,,,1,0
659163,"The First Horror (99 Fear Street: The House of Evil, #1)",R.L. Stine,"Stine, R.L.",,"=""0613731646""","=""9780613731645""",4,3.95,Tandem Library,Library Binding,148,1994,1994,,2011/05/20,,,read,,,,1,0
4381,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""0307347974""","=""9780307347978""",4,3.97,DeBolsillo,Mass Market Paperback,158,2004,1953,,2011/05/20,,,read,,,,1,0
8099187,Decision Points,George W. Bush,"Bush, George W.",,"=""0307590615""","=""9780307590619""",3,3.80,Crown Publishers,Hardcover,497,2010,2010,,2011/05/20,,,read,,,,1,0
6184317,Dead Aid: Why Aid Is Not Working and How There Is a Better Way for Africa,Dambisa Moyo,"Moyo, Dambisa",Niall Ferguson,"=""0374139563""","=""9780374139568""",3,3.71,"Farrar, Straus and Giroux",Hardcover,188,2009,2009,,2011/05/20,,,read,,,,1,0
513210,"Star Wars: Darksaber (Star Wars: The Callista Trilogy, #2)",Kevin J. Anderson,"Anderson, Kevin J.",,"=""0553576119""","=""9780553576115""",2,3.42,Bantam Spectra Books,Mass Market Paperback,448,1996,1995,,2011/05/20,,,read,,,,1,0
781916,The Crusades: A History (Yale Nota Bene),Jonathan Riley-Smith,"Riley-Smith, Jonathan",,"=""0300101287""","=""9780300101287""",4,3.68,Yale University Press,Paperback,352,2005,1987,,2011/05/20,,,read,,,,1,0
17250,The Crucible: A Play in Four Acts,Arthur Miller,"Miller, Arthur",Christopher W.E. Bigsby,"=""0142437336""","=""9780142437339""",3,3.60,Penguin Books,Paperback,143,2003,1946,,2011/05/21,,,read,,,,1,0
7672,Congo,Michael Crichton,"Crichton, Michael",,"=""0060541830""","=""9780060541835""",3,3.62,Avon,Mass Market Paperback,480,2003,1980,,2011/05/20,,,read,,,,1,0
3255666,A Bold Fresh Piece of Humanity,Bill O'Reilly,"O'Reilly, Bill",,"=""0767928822""","=""9780767928823""",3,3.92,Broadway Books,Hardcover,256,2008,2008,,2011/05/20,,,read,,,,1,0
444211,Blitzkrieg to Desert Storm: The Evolution of Operational Warfare,Robert M. Citino,"Citino, Robert M.",,"=""0700613005""","=""9780700613007""",4,4.26,University Press of Kansas,Hardcover,430,2004,2004,,2011/05/20,,,read,,,,1,0
2969387,Big Brain: The Origins and Future of Human Intelligence (MacSci),Gary Lynch,"Lynch, Gary",Richard Granger,"=""1403979790""","=""9781403979797""",3,3.59,St. Martin's Griffin,Paperback,272,2009,2008,,2011/05/20,,,read,,,,1,0
89230,Augustus: The Life of Rome's First Emperor,Anthony Everitt,"Everitt, Anthony",,"=""1400061288""","=""9781400061280""",4,3.94,Random House,Hardcover,377,2006,2006,,2011/05/20,,,read,,,,1,0
9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,"Obama, Barack",,"=""0307237699""","=""9780307237699""",1,3.83,Crown Publishers,Hardcover,375,2006,2006,,2011/05/20,,,read,,,,1,0
6648865,The Art of Choosing,Sheena Iyengar,"Iyengar, Sheena",,"=""0446504106""","=""9780446504102""",3,3.84,Twelve,Hardcover,352,2010,1989,,2011/05/20,,,read,,,,1,0
6475299,Arguing with Idiots: How to Stop Small Minds and Big Government,Glenn Beck,"Beck, Glenn",Kevin Balfe,"=""1416595015""","=""9781416595014""",3,3.86,Threshold Editions,Hardcover,325,2009,2009,,2011/05/20,,,read,,,,1,0
1214076,Althea,Abigail McDaniels,"McDaniels, Abigail",,"=""0821751700""","=""9780821751701""",2,3.93,Kensington Pub Corp,Paperback,253,1995,1995,,2011/05/20,,,read,,,,1,0
28676,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0679735771""","=""9780679735779""",3,3.81,Vintage Contemporaries / Random House,Paperback,399,1991,1991,,2011/05/20,,,read,,,,1,0
161744,Common Sense,Thomas Paine,"Paine, Thomas",George Vafiadis,"=""0143036254""","=""9780143036258""",3,3.99,Penguin,Paperback,104,2005,1776,,2011/05/20,,,read,,,,1,0
6447374,The Coming Insurrection,The Invisible Committee,"Committee, The Invisible",Comité invisible,"=""1584350806""","=""9781584350804""",2,3.79,Semiotext(e),Paperback,136,2009,2007,,2011/05/20,,,read,,,,1,0
1162543,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,"Meyer, Stephenie",,"=""031606792X""","=""9780316067928""",3,3.74,"Little, Brown and Company",Hardcover,756,2008,2008,,2011/05/20,,,read,,,,1,0
7194154,"Broke : The Plan to Restore our Trust, Truth and Treasure",Glenn Beck,"Beck, Glenn",,"=""1439187193""","=""9781439187197""",3,4.01,Threshold Editions,Hardcover,406,2010,2010,,2011/05/20,,,read,,,,1,0
281808,The Butcher's Tale: Murder and Anti-Semitism in a German Town,Helmut Walser Smith,"Smith, Helmut Walser",,"=""0393325059""","=""9780393325058""",2,3.65,W. W. Norton & Company,Paperback,272,2003,2002,,2011/05/20,,,read,,,,1,0
10365,Where the Red Fern Grows,Wilson Rawls,"Rawls, Wilson",,"=""0375806814""","=""9780375806810""",3,4.11,Yearling,Mass Market Paperback,272,2000,1961,,2011/05/21,,,read,,,,1,0
30474,The Communist Manifesto,Karl Marx,"Marx, Karl","Friedrich Engels, Leon Trotsky, Samuel Moore, Erkin Özalp, Amanda Lee, Antonio Carlos Braga, Aldrin Alexander Evies, Oqtay Eloğlu","=""0140447571""","=""9780140447576""",2,3.65,Penguin Books,Paperback,288,2002,1848,,2011/05/20,,,read,,,,1,0
6316705,The German Worker: Working-Class Autobiographies from the Age of Industrialization,Alfred H. Kelly,"Kelly, Alfred H.",,"=""0520061241""","=""9780520061248""",4,3.73,University of California Press,Paperback,472,1987,1987,,2011/05/20,,,read,,,,1,0
60177,"Ozma of Oz (Oz, #3)",L. Frank Baum,"Baum, L. Frank",,"=""0543895149""","=""9780543895141""",3,3.96,Reilly & Britton,Paperback,126,2000,1907,,2011/05/20,,,read,,,,1,0
465772,The Quick and the Dead,Louis L'Amour,"L'Amour, Louis",,"=""0553280848""","=""9780553280845""",3,3.97,Bantam,Paperback,208,1982,1973,,2011/05/20,,,read,,,,1,0
17214,Starship Troopers,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",4,4.01,Ace Books,Mass Market Paperback,264,1987,1959,,2011/05/20,,,read,,,,1,0
302618,Star Wars: The Truce at Bakura,Kathy Tyers,"Tyers, Kathy",,"=""0553568728""","=""9780553568721""",3,3.45,Spectra/Bantam Books,Mass Market Paperback,341,1994,1994,,2011/05/20,,,read,,,,1,0
77236,"Star Wars: Return of the Jedi (Star Wars Novelizations, #6)",James Kahn,"Kahn, James",,"=""0345307674""","=""9780345307675""",5,4.06,Del Rey/Ballanitne Books,Mass Market Paperback,181,1983,1983,,2011/05/20,,,read,,,,1,0
77111,"Star Wars: The Empire Strikes Back (Star Wars Novelizations, #5)",Donald F. Glut,"Glut, Donald F.",,"=""0345283929""","=""9780345283924""",5,4.10,Del Rey/Ballantine Books,Mass Market Paperback,214,1980,1980,,2011/05/20,,,read,,,,1,0
599090,"Star Wars: A New Hope (Star Wars Novelizations, #4)",George Lucas,"Lucas, George",Alan Dean Foster,"=""1857239407""","=""9781857239409""",5,4.05,Orbit,Paperback,247,1999,1976,,2011/05/20,,,read,,,,1,0
35458,"Star Wars: Revenge of the Sith (Star Wars Novelizations, #3)",Matthew Woodring Stover,"Stover, Matthew Woodring",,"=""0345428838""","=""9780345428837""",5,4.27,Lucas Books,Hardcover,418,2005,2005,,2011/05/20,,,read,,,,1,0
161540,The Courtship of Princess Leia (Star Wars),Dave Wolverton,"Wolverton, Dave",,"=""""","=""""",3,3.61,Bantam Spectra,Mass Market Paperback,374,1995,1994,,2011/05/20,,,read,,,,1,0
34941,"Star Wars: The Phantom Menace (Star Wars Novelizations, #1)",Terry Brooks,"Brooks, Terry",,"=""0099409968""","=""9780099409960""",4,3.63,Arrow/Children's (a Division of Random House,Paperback,336,2000,1999,,2011/05/20,,,read,,,,1,0
216422,"The Last Command (Star Wars: The Thrawn Trilogy, #3)",Timothy Zahn,"Zahn, Timothy",,"=""0553564927""","=""9780553564921""",4,4.26,Random House Worlds,Mass Market Paperback,467,1993,1993,,2011/05/20,,,read,,,,1,0
216442,"Dark Force Rising (Star Wars: The Thrawn Trilogy, #2)",Timothy Zahn,"Zahn, Timothy",,"=""0553560719""","=""9780553560718""",4,4.18,Random House Worlds,Mass Market Paperback,439,1993,1992,,2011/05/20,,,read,,,,1,0
216443,"Heir to the Empire (Star Wars: The Thrawn Trilogy, #1)",Timothy Zahn,"Zahn, Timothy",,"=""0553296124""","=""9780553296129""",4,4.17,Bantam Spectra,Mass Market Paperback,404,1992,1991,,2011/05/20,,,read,,,,1,0
19380,Candide,Voltaire,"Voltaire, Voltaire","Rockwell Kent, Walter Jerrold, Don Hagen, Sara Gioacchino Corcos","=""0486266893""","=""9780486266893""",5,3.76,"Dover Publications, Incorporated",Paperback,129,1991,1759,,2011/05/20,,,read,,,,1,0
293089,"The Third Horror (99 Fear Street: The House of Evil, #3)",R.L. Stine,"Stine, R.L.",,"=""0671885642""","=""9780671885649""",5,3.85,Simon Pulse,Mass Market Paperback,163,1994,1994,,2011/05/20,,,read,,,,1,0
370315,"The Second Horror (99 Fear Street: The House of Evil, #2)",R.L. Stine,"Stine, R.L.",,"=""0613731654""","=""9780613731652""",5,3.86,Tandem Library,Library Binding,155,1994,1994,,2011/05/20,,,read,,,,1,0
158620,The Wars of the Roses,Alison Weir,"Weir, Alison",,"=""0345404335""","=""9780345404336""",5,3.99,Ballantine Books,Paperback,463,1996,1995,,2011/05/20,,,read,,,,1,0
2256084,A History of Sparta 950-192 BC,W.G. Forrest,"Forrest, W.G.",,"=""0393004813""","=""9780393004816""",5,3.43,W.W. Norton & Company,Paperback,160,1969,1968,,2011/05/20,,,read,,,,1,0
89287,The Spartans: The World of the Warrior-Heroes of Ancient Greece,Paul Anthony Cartledge,"Cartledge, Paul Anthony",,"=""1400078857""","=""9781400078851""",4,3.80,Vintage,Paperback,320,2004,2002,,2011/05/20,,,read,,,,1,0
29022,The Twelve Caesars,Suetonius,"Suetonius, Suetonius","Michael    Grant, Robert Graves","=""0140449213""","=""9780140449211""",5,4.02,Penguin Classics,Paperback,363,2003,121,,2011/05/20,,,read,,,,1,0
18414,Utopia,Thomas More,"More, Thomas",Paul Turner,"=""0140449108""","=""9780140449105""",5,3.55,Penguin Classics,Paperback,113,2003,1516,,2011/05/20,,,read,,,,1,0
228199,"The Bad Death of Eduard Delacroix (The Green Mile, #4)",Stephen King,"King, Stephen",,"=""0451190556""","=""9780451190550""",5,4.54,Signet,Mass Market Paperback,90,1996,1996,,2011/05/20,,,read,,,,1,0
228200,"Night Journey (The Green Mile, #5)",Stephen King,"King, Stephen",,"=""""","=""""",4,4.53,Signet,Mass Market Paperback,90,1996,1996,,2011/05/20,,,read,,,,1,0
92227,"The Two Dead Girls (The Green Mile, #1)",Stephen King,"King, Stephen",,"=""0613096487""","=""9780613096485""",5,4.51,Bt Bound,Paperback,92,1996,1996,,2011/05/20,,,read,,,,1,0
